slope_deg,roughness,edge_density,ndvi_mean,shadow_fraction,brightness_std,object_density,confidence_score,label
7.04830661,0.4031675738,0.2406133983,0.5593327383,0.08616453712,0.1560208451,0.06537813914,0.7729997225,1
3.621908733,0.5280499552,0.5874166677,0.1515441578,0.2877973965,0.1932546266,0.1050055116,0.6330919982,0
1.086001345,0.4599431294,0.1420698606,0.4561682449,0.1275314282,0.1113716926,0.1744527173,0.8121786557,1
12.63088774,0.3354609478,0.1621058552,0.7478090004,0.3223506902,0.1731885751,0.1044699423,0.7286114896,0
17.5470832,0.3901195855,0.05438165215,0.2761368849,0.565314641,0.1579839065,0.02091283301,0.6552512312,1
1.007162131,0.1465228342,0.3475642899,0.1486563004,0.1906885529,0.1173618745,0.2459834128,0.9217001864,1
10.81484618,0.233583249,0.1015805554,0.7536202215,0.02784259538,0.1474452512,0.04902887481,0.6838071682,1
4.746787154,0.5355852061,0.1163233206,0.3690122882,0.1075408711,0.09767065115,0.03744319756,0.8489065305,1
5.564373081,0.5458906891,0.5501887617,0.3337935989,0.1209744681,0.1927925679,0.1635821433,0.7502822508,0
5.038030379,0.2932468966,0.3540473479,0.2140537598,0.2616312246,0.09851554023,0.1493826841,0.8897723036,0
3.680046152,0.2606005377,0.4019023754,0.713268236,0.3651920125,0.1201048263,0.2876163976,0.8452922162,1
8.24260814,0.1461880744,0.1700654187,0.6764934135,0.1557708455,0.195128653,0.2113394335,0.6431060104,1
3.845249418,0.3835829196,0.5799456671,0.3223923195,0.1914359209,0.1238300485,0.2746944737,0.7573641071,0
9.352284129,0.03720628791,0.4950965882,0.02449062392,0.09657766454,0.1032069938,0.1755420293,0.6909259943,1
7.748809453,0.1526593568,0.3209800567,0.3573211444,0.301232271,0.159184292,0.1446685341,0.849754565,1
6.805259766,0.3290940173,0.1445869573,0.1446864133,0.09752403161,0.2397649925,0.2749750357,0.7906410894,1
3.46218169,0.303409051,0.593335895,0.1141872561,0.2930689107,0.2082044234,0.07120131126,0.7190634262,0
5.116143347,0.2662427753,0.1160659299,0.3144748895,0.0677637626,0.1805081551,0.01214704937,0.7153110514,1
11.77695613,0.2393528641,0.3409372686,0.07926154988,0.2626279297,0.199709846,0.07277067628,0.6400704475,0
10.50458594,0.06726024684,0.07915711456,0.7659716055,0.07705128349,0.1758192177,0.269666602,0.6748376417,0
3.112223776,0.5421148901,0.672040969,0.03803134543,0.008141304611,0.1614354609,0.2151806434,0.8497131867,1
8.496661527,0.1669306553,0.2854268661,0.3210957019,0.1114762788,0.195700866,0.2052723133,0.8134665682,1
11.75693562,0.3125025752,0.1068942714,0.1301621616,0.6225231199,0.1673539359,0.03161248598,0.7244585811,1
0,0.5754859263,0.07929537753,0.5510490572,0.3366147753,0.147337341,0.1165283135,0.892640462,1
10.71680096,0.4250889658,0.5242975955,0.06304915937,0.4013030995,0.1593170517,0.2454397426,0.7695444978,0
4.686881205,0.6034669009,0.2074898699,0.4374444594,0.1110104869,0.1666047511,0.1818270908,0.878051954,1
10.85299334,0.1644219335,0.03058953932,0.6184811962,0.2693056583,0.1653173894,0.1076587108,0.8734130528,1
4.183704217,0.2086997985,0.2666118719,0.760047868,0.1300951741,0.168249823,0.2939560864,0.8967996327,1
0,0.4807181886,0.8121114225,0.5588220504,0.1520803223,0.1006538572,0.1444847061,0.8974200975,1
0,0.2507684502,0.2172210377,0.07959340611,0.336457898,0.1396575688,0.1198262376,0.8376719095,1
8.240424733,0.1370134808,0.7823812355,0.07081643977,0.3237807262,0.08665771306,0.2036936782,0.8622982227,0
9.298612509,0.6245064211,0.6427750234,0.5852784388,0.349289156,0.1631334655,0.141944295,0.8719175186,0
3.478416874,0.1918120554,0.4153647529,0.172263524,0.1839047278,0.167207789,0.5185623331,0.6592057901,1
11.19296229,0.2992083216,0.1675220716,0.3577914469,0.6428998858,0.2159054065,0.2103332986,0.7050856899,1
0,0.2684891593,0.4336946386,0.7812968811,0.2784417282,0.1650165627,0.2341335666,0.6364839084,1
7.669601007,0.3144923312,0.2665242764,0.6559254387,0.1896221263,0.1314852227,0.1978167417,0.6662799768,1
1.944919001,0.1663592123,0.3546552218,0.6772746858,0.07894149221,0.1289307459,0.01978076984,0.8724005383,1
4.740819461,0.0351797808,0.1697025705,0.6886159238,0.2083442825,0.1822854933,0.235409631,0.9314886519,1
8.236993357,0.3458810312,0.2015244906,0.4956362721,0.1260598013,0.1159457167,0.1917802685,0.8357724134,1
3.697933174,0.3484719423,0.4105611767,0.5951471391,0.07443901509,0.157663607,0.03695460759,0.9101166975,1
6.077222279,0.08214105244,0.3662482149,0.2871687317,0.4214369622,0.1976827089,0.03216369605,0.7112918387,0
13.03146405,0.2157152675,0.04357649901,0.7987569813,0.1798033086,0.2512413099,0.2995472718,0.8960284531,1
5.115540652,0.08269297158,0.4977797139,0.2236977357,0.3166682702,0.2077776173,0.1666894032,0.7185750775,1
12.17846056,0.4167176196,0.2792721412,0.4720059226,0.2344530472,0.1237297238,0.2241036681,0.9129583537,1
2.351465727,0.08798265186,0.1615014655,0.2256493427,0.1764159628,0.1126825626,0.5221646826,0.8793160434,1
10.64902089,0.353065505,0.5597759464,0.08965684045,0.1553357503,0.1815095774,0.1982527272,0.9442590149,0
15.2078431,0.3824165633,0.2721074478,0.4540686519,0.3715134261,0.139307708,0.04709841509,0.889545449,0
0,0.253791391,0.2723729656,0.2826789367,0.4260261966,0.07605504683,0.2966133787,0.7393733805,1
4.015523723,0.60667846,0.4487505035,0.466575414,0.3990774591,0.2796163021,0.4193247031,0.638527923,0
10.88536064,0.01929377387,0.2461267173,0.4469427813,0.1851477602,0.1586505982,0.1582936591,0.905995585,1
6.98477307,0.4187109794,0.04794113134,0.4338053833,0.5370472365,0.2124652525,0.2404641643,0.7999168407,0
9.855729367,0.3403779919,0.1450621116,0.09864089764,0.3806441645,0.1333267159,0.2495355505,0.9003495423,1
4.980074066,0.4848744924,0.5360639033,0.3521446195,0.09669961289,0.1484320819,0.1013181133,0.7354951201,0
8.432948937,0.6146509543,0.1137042377,0.6496031515,0.5090093627,0.1575772694,0.447862103,0.6101322317,0
7.221613823,0.282445427,0.4125781487,0.2521147964,0.3613859267,0.1363583084,0.312064619,0.6183458056,1
13.83891031,0.2387302642,0.3823843861,0.3550652042,0.1647988226,0.1120363767,0.09606423579,0.8346744678,0
9.272104217,0.5366935288,0.4280675783,0.3950652723,0.4028757348,0.2598763635,0.3807963737,0.6400618999,0
9.68801331,0.1688247679,0.2951617204,0.6901850501,0.2812860254,0.167747839,0.1260543218,0.8609116985,0
5.940615169,0.4219363657,0.1406856257,0.5244798154,0.4303942136,0.07110132516,0.2041827891,0.7468049128,1
5.56196888,0.3264952021,0.2461868735,0.08016202787,0.1633328602,0.1550852304,0.3582576772,0.7970877712,0
5.837209061,0.5665498108,0.2529920415,0.6921367886,0.3192484767,0.07806177802,0.2830364993,0.8804246816,0
9.972260712,0.07146472312,0.6093730277,0.6656527804,0.2090157357,0.1077172986,0.2670690361,0.6885750055,1
5.895077596,0.06151737848,0.4783520382,0.6029167845,0.076041002,0.1553402966,0.06427487554,0.7445158919,1
9.448874284,0.2076698375,0.1514950957,0.3728464147,0.1681602545,0.1769634509,0.3654787185,0.8553450607,0
18.37700399,0.2782064908,0.4557056153,0.6060363068,0.1938542085,0.02384129529,0.2107343917,0.921449715,0
12.35562352,0.3876273011,0.07900941102,0.3829936501,0.2808513977,0.235792145,0.06091472387,0.7016049165,1
6.369882339,0.1373216656,0.3534948059,0.5892988275,0.1041446268,0.1170578098,0.2697877663,0.8179530305,0
14.00606961,0.04255493968,0.3264699492,0.704088132,0.07718374499,0.1387715153,0.2066263438,0.9329248856,1
5.959623135,0.7027228462,0.1656771832,0.7124332681,0.04190122814,0.226676634,0.06474915277,0.8270982662,1
0,0.2031766354,0.07986729413,0.3636628593,0.6031567545,0.2355743902,0.1039442443,0.9124761862,1
2.959568445,0.4636886219,0.1501085728,0.6874741435,0.1405663829,0.1190226444,0.1839822009,0.928905448,1
0,0.1202046876,0.1548248683,0.08116590441,0.333282734,0.2031600077,0.3123393897,0.9252699179,1
6.24243258,0.2282859973,0.1488742966,0.08145553399,0.2422085419,0.1579361792,0.1874502452,0.8654669795,1
8.092091896,0.08954028762,0.4368614391,0.4386135575,0.2524826745,0.2827253493,0.3900559432,0.7932334202,0
16.38218656,0.6489173235,0.04427952603,0.5214756948,0.1581803535,0.1163329931,0.1805484039,0.6338634933,1
9.634636869,0.1862663954,0.554253069,0.1223950208,0.2317360556,0.2324847612,0.108663773,0.6779471492,0
6.904497356,0.06984079086,0.140901771,0.3777440358,0.164287838,0.1207403514,0.310377793,0.6895184943,0
12.14702791,0.545248568,0.3808517022,0.07549013425,0.2160715602,0.09631903741,0.617200242,0.6116408505,0
0,0.2076662094,0.4366813416,0.4816795884,0.23414428,0.1348337392,0.05476512133,0.6356731823,1
9.178072791,0.5846635252,0.5416512801,0.6840752294,0.4599029022,0.06797155665,0.08614178368,0.7031648444,1
11.85432597,0.3427464555,0.4513763842,0.5901111808,0.6775232402,0.1034499572,0.1566444897,0.6317593298,0
0.6070687711,0.2874598807,0.2043961214,0.3026332419,0.08885174369,0.1339935774,0.3178991158,0.6593372527,1
13.71877022,0.420334222,0.170470527,0.7950350373,0.2500116798,0.1373450313,0.232928344,0.6190461591,0
9.692482037,0.1573953936,0.4569747468,0.5303479812,0.3289554298,0.1958208489,0.2272211221,0.7457864274,0
5.92356043,0.1947627209,0.4952816339,0.6521987476,0.3724971966,0.1910925873,0.3057661363,0.8874645521,0
11.16390933,0.3006972384,0.3171921973,0.5357579098,0.1123827644,0.1482222198,0.1351520882,0.8842853455,0
19.35346429,0.4172779038,0.1359242516,0.7915330329,0.1856830718,0.0631388168,0.1917992323,0.9167116504,0
8.909331275,0.2790986569,0.2808935388,0.6570878138,0.2375447047,0.0432531686,0.08362011113,0.8609598259,1
9.241102932,0.04437767226,0.4030150798,0.4155385743,0.1762455923,0.1235043305,0.2202750296,0.6855546848,1
5.703195502,0.3086928662,0.1241792176,0.2935036503,0.2366542043,0.1082248783,0.3820126342,0.8458364638,1
3.750778153,0.2198813768,0.3849577277,0.5457238633,0.4758362825,0.1204134619,0.2139454812,0.8638376635,1
12.15167908,0.2779642392,0.2075807799,0.472177447,0.4410599442,0.2311008812,0.3542107128,0.7900876395,1
3.71958087,0.248028117,0.1935689266,0.5034804728,0.3757278888,0.1196347891,0.3069911362,0.8824537087,1
8.357831186,0.2439313658,0.308004271,0.274409413,0.3223510735,0.1067284835,0.08355483308,0.6249430449,1
5.611712766,0.2866906867,0.538336578,0.3429827365,0.1903361815,0.1498259276,0.1587665199,0.8081732054,1
10.39489913,0.4567759031,0.446125271,0.4464772599,0.1881504684,0.1240055113,0.3893771695,0.767962683,0
9.668310526,0.1157562816,0.3976939745,0.6714267215,0.297966861,0.1798522514,0.4063398307,0.8818241352,1
13.18769972,0.2133227365,0.8313270503,0.6103271342,0.2549357522,0.162277983,0.1922509734,0.6447862085,0
5.449918006,0.1090091937,0.5388277418,0.0949246964,0.3835148174,0.2426821347,0.04183103842,0.6744183918,0
6.650625324,0.2070014398,0.311404898,0.1964434,0.1431611782,0.1354082948,0.199899084,0.7955421876,1
3.106181421,0.2785689011,0.2562728986,0.02132617995,0.1399513464,0.2465485452,0.1541510847,0.9315218627,0
5.7785337,0.1169248203,0.4794875269,0.006368454372,0.1986056528,0.184895037,0.1756214491,0.6291199658,0
9.886502465,0.3154914299,0.4006307832,0.1795003754,0.4630217165,0.1765264642,0.2028696958,0.8601819584,0
11.78494308,0.3162212045,0.108818355,0.6394567584,0.07485757594,0.05058161997,0.05972606446,0.6718897207,1
3.389173379,0.134227257,0.1997006107,0.7237981265,0.4524528587,0.04303903728,0.0519114162,0.6369071038,1
12.3480296,0.2230419325,0.1066722474,0.3134146927,0.1394532157,0.06950236346,0.1819172506,0.7381681398,1
14.77818929,0.04385571218,0.1370335027,0.4505588773,0.2980089141,0.1606782646,0.02671671438,0.8040684915,1
10.06717452,0.1366266134,0.1981899834,0.5648420816,0.3882018989,0.187711919,0.138568004,0.8894562794,1
17.38397906,0.1935168773,0.2674138472,0.7623493594,0.3688721994,0.1767285161,0.2460430495,0.8221421478,0
4.131054004,0.1753686069,0.2150551772,0.7303457898,0.3302646952,0.1518893338,0.2754294875,0.7720835,1
1.776726483,0.05910023636,0.2111068474,0.04575384271,0.4178489184,0.1951678464,0.5271823528,0.6999835782,1
0,0.1024807245,0.3784629734,0.1985326746,0.1283885963,0.2097221625,0.2481790458,0.7023935652,1
15.48022156,0.2221560381,0.3000895433,0.03931563516,0.1090303914,0.1345839731,0.354718967,0.8697018909,0
11.27182828,0.5000285009,0.5793787638,0.4932339368,0.119178576,0.1779093168,0.303163961,0.6399208863,0
7.722076645,0.4009126907,0.4454578049,0.5683946532,0.2290627169,0.1692002273,0.04812007039,0.6512658186,0
9.399843132,0.2714066206,0.3906796738,0.2466267299,0.3557078456,0.1903162587,0.2230046043,0.8519077326,0
2.372554764,0.3617181034,0.4991681946,0.6830815265,0.3075794542,0.1663795348,0.3038083822,0.9363647102,1
20.2287599,0.5252706324,0.1407747272,0.3622502003,0.4178204216,0.1632039667,0.09270746208,0.6420819712,0
8.64610591,0.09372930398,0.4338775603,0.7987052121,0.1942421373,0.1197803939,0.1381515939,0.813299129,1
8.546973973,0.5416592873,0.1922498755,0.0003197540715,0.3784606249,0.1602820084,0.2749728823,0.6837159355,0
11.62883312,0.3759627634,0.561985254,0.08759176673,0.1364033956,0.1330137304,0.2052076797,0.6090152352,0
10.40504616,0.4574049042,0.3475888471,0.2414345943,0.344663162,0.09654879834,0.1170805749,0.8912936796,0
9.119420121,0.1011305382,0.2012773596,0.02040607836,0.2694763444,0.1649994801,0.3276559593,0.7780116114,0
4.047627723,0.1982753756,0.6131136302,0.6258715662,0.216847714,0.09887564084,0.2319592558,0.6083614831,1
10.35734179,0.4417852326,0.4276285352,0.0422174303,0.4054421831,0.1478490207,0.2160007114,0.9134086557,0
17.41012248,0.2546060208,0.2616500578,0.5991837066,0.1225989328,0.1316852862,0.4700566902,0.7874898342,0
14.72710023,0.2312102469,0.6908482607,0.04205476703,0.05058570763,0.1218822491,0.1451465899,0.8579735859,0
15.96593313,0.5268198911,0.6501503998,0.2021818117,0.08706510101,0.2202663716,0.1385994023,0.7482266839,0
5.443921618,0.2333083075,0.2866125085,0.6730214525,0.2685738214,0.2319143272,0.1639940654,0.6647091454,1
3.051975899,0.3111569513,0.0477566573,0.7608762354,0.4489035219,0.135157317,0.1847628245,0.762950657,1
7.3710654,0.524666091,0.2603134546,0.3316210741,0.1339023638,0.1998671758,0.1241459058,0.7006853227,0
8.278624561,0.5597481963,0.4401790537,0.7759511715,0.2717847248,0.07092768565,0.2519795382,0.7038574036,0
13.47095759,0.1300053351,0.2395596569,0.501504739,0.2923013832,0.09091967489,0.1946894867,0.8253573425,0
0,0.2266906582,0.131935639,0.3326680979,0.3288061459,0.1469452763,0.2867225597,0.6329278793,1
15.6477516,0.3942268652,0.3406958661,0.6422410752,0.1694604348,0.09667000765,0.3501481648,0.7389550862,0
7.209960507,0.5965756479,0.2069736376,0.2362628161,0.2173998852,0.1687819033,0.2232906191,0.7913258879,0
5.86559465,0.1326139167,0.4771546558,0.2126370091,0.4354418474,0.1643767696,0.345085353,0.8484501153,0
2.939478124,0.4025938354,0.06533300521,0.5252381415,0.1792261495,0.147628577,0.4101069195,0.8215147419,0
0,0.2385560876,0.5986097985,0.3123898896,0.2391296455,0.2683602724,0.1836086488,0.9101862997,1
12.11585292,0.5207941327,0.5127709696,0.1087344216,0.03819273966,0.1684007501,0.5209573295,0.9473344989,0
8.366589836,0.1449592859,0.08106840116,0.05357138823,0.1848003562,0.1788016649,0.2668764948,0.9280981984,1
1.550195501,0.5300851166,0.1495627001,0.630274061,0.1734273689,0.1742775116,0.3160465731,0.8674533305,1
1.52460614,0.3911389772,0.2746450105,0.5407285854,0.1537037468,0.1049504993,0.008038135701,0.8401053392,1
6.321076504,0.2129687462,0.5934789144,0.3294385797,0.3787746981,0.2475124149,0.1217242275,0.6124010894,0
16.34510763,0.06885748191,0.1881868416,0.7169821081,0.3228046069,0.07980568375,0.2844636727,0.7867245844,1
6.702043243,0.3495093655,0.2670758871,0.328685402,0.6087161977,0.1642542376,0.5265476255,0.8323009154,0
0.4842852344,0.2538970213,0.4803463082,0.5682363772,0.2653191993,0.1872170092,0.05211193355,0.7445290168,1
6.77128468,0.04996650155,0.3419689522,0.7272922202,0.418666951,0.1991822489,0.2301101105,0.7346788145,1
6.636382151,0.539047104,0.2861220232,0.672572367,0.1534338878,0.1344389811,0.2204067184,0.7898842691,0
0,0.2180087472,0.1487509782,0.4088838211,0.3275212688,0.1871738297,0.3359010609,0.9173239714,1
7.728525667,0.5118208699,0.4508760784,0.544509114,0.4391915406,0.09758487725,0.4189435032,0.6913249292,0
6.845327349,0.3638355006,0.6043749821,0.3309326214,0.1356310636,0.2335216744,0.2319037241,0.7396691874,0
11.48103182,0.5445112072,0.4576914144,0.5177577378,0.1085566656,0.1418525471,0.2230748557,0.8285807323,1
17.24478047,0.02142456086,0.3003107317,0.2060419507,0.01856446317,0.125164404,0.3627028969,0.665102541,0
13.63282515,0.3039361586,0.3880357968,0.347793691,0.3459634791,0.1181095703,0.04823653046,0.8922162532,0
6.655556547,0.6520465349,0.2482319697,0.1676365901,0.05930205399,0.164871234,0.4705518369,0.8331235216,1
2.467370456,0.14106139,0.4401835318,0.03054796214,0.4693161898,0.07099629441,0.2049251105,0.7232917209,1
20.86679902,0.2987765014,0.4035776103,0.4708318805,0.5839418264,0.1942378513,0.2688006253,0.8527584517,0
8.29609217,0.09442851919,0.3793856769,0.6915434763,0.1678111658,0.1201447097,0.1538544002,0.6977712881,1
8.06964646,0.6359035596,0.2521344957,0.0204626197,0.3654550586,0.2152222638,0.1366600012,0.8710613139,0
7.879374564,0.2182160609,0.3134873007,0.1568237926,0.104105143,0.08787779618,0.0903091335,0.6247408186,1
8.990423804,0.3154824162,0.2027325181,0.3681480474,0.2602958298,0.1566023391,0.532719858,0.7493631956,1
7.27819794,0.2607079261,0.3741499579,0.5327174535,0.2753967743,0.1776941508,0.1675658125,0.6915736003,1
5.131689966,0.4224273898,0.2666053688,0.1369833549,0.3000607441,0.1831108429,0.5258358011,0.8858451356,1
5.265705294,0.1708292652,0.2426454575,0.04535586318,0.1353070276,0.1241644974,0.1645657307,0.863461472,1
7.836233649,0.25658632,0.8353697226,0.4152389742,0.1837487009,0.08826368926,0.1622829443,0.8946514832,0
5.282876144,0.2651574434,0.04680329435,0.6549677704,0.2480548372,0.1271531605,0.3458724396,0.8280470647,1
4.435771087,0.0606906527,0.3978001261,0.02818792745,0.0464408019,0.2083328431,0.1260394977,0.8783628462,1
8.532151138,0.0398141954,0.08883921739,0.2794955603,0.3118872071,0.2546139057,0.3119741929,0.7535758942,1
6.725113913,0.3354249355,0.3029065688,0.5308117942,0.1435675737,0.06885575331,0.01676517106,0.8373200956,1
15.51996494,0.04610898882,0.4741053105,0.1045936049,0.3569405385,0.1131006463,0.2134589415,0.6108911842,0
0,0.2287694725,0.1531804663,0.1887574215,0.08607445695,0.06337913237,0.1124383275,0.908253613,0
13.45753426,0.1277417963,0.06910436593,0.428394115,0.1742370841,0.1225810642,0.04981940337,0.8396707779,1
14.23042596,0.2880155464,0.4076870471,0.7625853571,0.05378052203,0.1181044977,0.1619451884,0.9031337602,1
0,0.414828684,0.1741599754,0.2298740946,0.3006005821,0.09022317086,0.4710082804,0.8698006037,1
6.28656203,0.4125193205,0.1345923754,0.390021937,0.4938962721,0.23315044,0.06152814321,0.7002318383,1
6.14279567,0.3238213575,0.2496325874,0.3199446905,0.07625056486,0.2073434836,0.2059644052,0.6955080804,1
0.9624415264,0.3135370593,0.6978972456,0.7179173376,0.1818410432,0.162169589,0.123406715,0.8798735722,1
4.110916562,0.440030764,0.2450165236,0.05751189122,0.1415732714,0.1444876786,0.1116812859,0.6646482171,0
2.447120773,0.3212658187,0.209992268,0.4529180731,0.1643361316,0.1946252187,0.127778032,0.6387314203,1
16.76135222,0.1806338066,0.2436230245,0.6768957594,0.1354744416,0.09992450025,0.1766191304,0.6052647717,1
12.67839197,0.04570184569,0.1223029507,0.7904940617,0.1661155639,0.1619187509,0.08962368414,0.7044498161,1
14.35777547,0.4856923469,0.2467132712,0.558980398,0.09480929868,0.1197397634,0.1590232417,0.6347427677,0
11.60836032,0.6518362739,0.5920463442,0.3039483805,0.3374277215,0.2671747788,0.03290440737,0.8805902855,0
2.354741144,0.1931495515,0.141660727,0.329459482,0.06195115829,0.08209169612,0.310411028,0.7695903408,1
5.377398669,0.2060511374,0.1523802366,0.2813457758,0.3421681976,0.1363890209,0.08739685021,0.6883803285,1
10.44687281,0.04119536324,0.1571350361,0.4828904798,0.07725224699,0.08527487496,0.1676971199,0.8107304284,1
1.889360956,0.205678836,0.1125512701,0.5915246166,0.05179406189,0.1876053286,0.2849165161,0.624623347,1
11.56499215,0.2510978723,0.5396721645,0.6555740509,0.4778859041,0.187491707,0.6619868069,0.8541424379,0
6.798373009,0.1370851452,0.4942558834,0.3332744877,0.2487532418,0.115115165,0.04968747083,0.7754875657,0
6.125895962,0.1302740052,0.3026560828,0.5733668018,0.3096337103,0.08788824991,0.07188650217,0.6022667292,1
11.55479984,0.2722655509,0.5089661282,0.7329780736,0.3546125691,0.1307097876,0.6614292535,0.7117260035,0
10.22131656,0.2461114001,0.2133054629,0.7366598356,0.03077967716,0.1151054178,0.1337131707,0.8625673307,1
6.195169171,0.1412021092,0.2545575416,0.5632232022,0.05388468855,0.1532049855,0.03646546726,0.6658403097,1
13.79664902,0.4861145992,0.3535627753,0.5095217543,0.1112793534,0.23098831,0.2267664236,0.9366570403,0
2.594683362,0.01478039999,0.2820567087,0.4252208604,0.3182054986,0.1830673987,0.1916324307,0.9138202005,1
11.07967803,0.4539745004,0.4804856967,0.1465581345,0.1875031324,0.1879583101,0.2031780991,0.8723835551,0
10.96550629,0.1423233411,0.5380991395,0.09890372208,0.2406818175,0.1497879421,0.174593307,0.6274919255,0
6.452267803,0.2414851681,0.09171581159,0.3885688054,0.2617442644,0.2821781692,0.198851353,0.7238430542,1
9.630665111,0.3340622499,0.620406828,0.127555325,0.5737438516,0.1558266703,0.5095184018,0.7043690708,0
1.744432118,0.2810880917,0.3391314487,0.4615999405,0.1587871256,0.1862805886,0.1587196235,0.6481688614,1
12.6201351,0.2061293732,0.2136533346,0.5165621842,0.1010314798,0.2049317117,0.05323803981,0.9498666133,1
7.075489318,0.1851448303,0.2933808504,0.420492478,0.2455339455,0.1474439048,0.3180825551,0.6515191722,0
5.386384897,0.2459328891,0.4115711433,0.02914137001,0.164157156,0.1603731015,0.05100261405,0.7103646413,0
13.24504613,0.4382524363,0.2168957641,0.04618236704,0.1480315477,0.12150795,0.1351914582,0.9080495084,0
4.478281547,0.3490695177,0.4287429884,0.09067294775,0.1711455197,0.1509000795,0.3257614967,0.6505348763,1
0.9576935182,0.1179709153,0.2409180175,0.122916644,0.02569964686,0.2231723155,0.2643245761,0.7643347902,1
0.2168541324,0.5547513375,0.6888969445,0.791906091,0.09035692493,0.2081958384,0.06598057548,0.9414915457,0
11.03004976,0.07677377226,0.1929200156,0.2755960135,0.07684346106,0.1843776729,0.08068130528,0.686550969,1
1.597853238,0.4839746397,0.2613516692,0.2335786989,0.2691570161,0.1955151798,0.1892005755,0.8460703759,1
16.77397091,0.3676934379,0.5393956761,0.04181330853,0.3435494032,0.1481280637,0.3266434462,0.6280138769,0
0,0.08133912099,0.5362384772,0.5082563125,0.2625539028,0.1974080927,0.4476789685,0.8103051794,1
16.48228184,0.4555342932,0.2904451756,0.5217526281,0.4019769898,0.1423849089,0.1626535856,0.7186673366,0
9.055087336,0.3740042746,0.670834045,0.1403589517,0.3138410271,0.06832932944,0.3674927254,0.8448475862,0
7.516434441,0.3403905932,0.0840570124,0.7353932327,0.2912951486,0.2416223021,0.3576351136,0.7515115019,0
5.275404566,0.1467751625,0.3122757589,0.6403948373,0.1576093217,0.139786263,0.3152280391,0.7046495263,0
9.995680572,0.2673100011,0.2440934445,0.1842554534,0.04267643034,0.2027142709,0.05377530631,0.7911027599,1
7.811826488,0.1604547427,0.3074146707,0.3886797847,0.3138456942,0.1318628929,0.1414214222,0.6488904195,0
13.51650941,0.3050549186,0.1873236071,0.366712685,0.3140644729,0.01549335791,0.1472204071,0.8850511897,0
8.571138243,0.1038975524,0.3260372333,0.2788163555,0.156952441,0.1463593446,0.3871405545,0.8627482872,0
8.751508807,0.5856177791,0.1152815365,0.6541077703,0.2603969129,0.05791593958,0.2020508459,0.7907388601,0
6.181938939,0.2827729283,0.3003243567,0.0874115885,0.2259406809,0.1877679011,0.4535380236,0.7284669055,0
7.715271881,0.2134916004,0.273247256,0.3322513919,0.3722439528,0.1385401101,0.5818369605,0.9203291562,1
9.539008844,0.3559589768,0.3480181731,0.3424249044,0.3888622286,0.2109433761,0.1059877693,0.82206044,0
0,0.5734595734,0.2907875495,0.3749804837,0.1106501679,0.1616664363,0.4125176064,0.6996800463,1
1.259072889,0.1639735907,0.2243203552,0.6890799929,0.1051161258,0.09849530786,0.2315618715,0.882348013,1
11.71632047,0.4138082019,0.1478007451,0.1745334962,0.2351251849,0.1834898841,0.2590554677,0.8222568956,0
8.854327191,0.2933154219,0.39801067,0.08233853881,0.3561126003,0.07202009327,0.01091049561,0.6444544158,0
7.080083318,0.2420795674,0.2355976488,0.4942467703,0.3184925818,0.1346452055,0.2084709747,0.6399816356,0
8.092169665,0.0271267522,0.447928364,0.13906758,0.4662993913,0.0568032798,0.2165866097,0.9283367568,1
9.737908527,0.3306799194,0.2224626839,0.05994566868,0.6739872884,0.1675045504,0.3598947805,0.7007691934,0
5.301201598,0.4027180855,0.1425546466,0.3413193765,0.03463663152,0.1623654923,0.4211455107,0.8322189098,0
4.108476373,0.4902794232,0.09089922497,0.1757171447,0.2129706225,0.1563063366,0.1839643147,0.6127518556,1
8.979226275,0.4097408355,0.2018212723,0.2889732951,0.0649056779,0.1032070143,0.3777552751,0.7947756779,1
3.108136112,0.2316596705,0.6529368791,0.2077688641,0.1484808295,0.2176202167,0.07912353396,0.6808950232,1
10.04126378,0.1381653362,0.09740077765,0.07410917018,0.0719497408,0.1954353895,0.08170134963,0.6488691943,1
0,0.03142629741,0.1415032197,0.4482777623,0.2134643513,0.1617024771,0.0960664647,0.870726094,1
13.14577819,0.4213183686,0.2815200236,0.02161473443,0.3046874251,0.1209577901,0.03991276967,0.8833399299,0
10.36298741,0.3324209356,0.2093699313,0.7731002784,0.1057452192,0.1325066341,0.2155467953,0.8503242819,1
9.280148672,0.2613980629,0.295429987,0.2730644174,0.2124731868,0.1492326702,0.1561114069,0.6039153958,0
12.91345492,0.1359779487,0.3966591718,0.5561260084,0.2105120604,0.09495310765,0.2168234812,0.6997182255,1
16.32737222,0.05855693161,0.6199917901,0.648290298,0.2237105255,0.1926560264,0.2157658257,0.7263364433,1
13.07185033,0.6014318584,0.211677515,0.2232838364,0.08529519694,0.2129667599,0.08027118768,0.8417975783,0
0,0.5425829503,0.6885315041,0.5989909673,0.2573023777,0.2354537479,0.2387126314,0.8644402886,1
1.602115166,0.6298113017,0.5675581381,0.6659366843,0.09275849258,0.1328157493,0.1986934977,0.8197492227,0
4.875907112,0.5844102973,0.2038652439,0.193053787,0.2843242584,0.2188633836,0.3278406546,0.8761809207,1
8.130455251,0.2623930633,0.5710342063,0.7939957415,0.5020857797,0.2219454895,0.1030784403,0.7495549572,0
10.5882951,0.1372339048,0.1621240256,0.01655094627,0.3455477958,0.1183953313,0.02562753981,0.7896457464,1
